RunId,iteration,Step,num_voters,num_candidates,influence,Turnout Percentage,Plurality Winner,IRV Winner,Approval Winner,Borda Winner,Condorcet Winner,Borda Scores,Plurality Satisfaction,IRV Satisfaction,Approval Satisfaction,Borda Satisfaction,Condorcet Satisfaction,Plurality Distance,IRV Distance,Approval Distance,Borda Distance,Condorcet Distance,Avg Vote Buying Susceptibility,AgentID,Candidate Type,Candidate Propensity,Candidate Engaged in Vote Buying
3,0,1,1000,5,1.5,83.8,c3,c3,c3,c3,c3,"{'c2': 1267, 'c3': 2930, 'c0': 536, 'c4': 1842, 'c1': 1805}",0.7838972359976532,0.7838972359976532,0.7838972359976532,0.7838972359976532,0.7838972359976532,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.24024638257319045,c1,Liberal,0.0661214974274366,True
3,0,1,1000,5,1.5,83.8,c3,c3,c3,c3,c3,"{'c2': 1267, 'c3': 2930, 'c0': 536, 'c4': 1842, 'c1': 1805}",0.7838972359976532,0.7838972359976532,0.7838972359976532,0.7838972359976532,0.7838972359976532,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.24024638257319045,c4,Conservative,0.6491135854750827,True
3,0,1,1000,5,1.5,83.8,c3,c3,c3,c3,c3,"{'c2': 1267, 'c3': 2930, 'c0': 536, 'c4': 1842, 'c1': 1805}",0.7838972359976532,0.7838972359976532,0.7838972359976532,0.7838972359976532,0.7838972359976532,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.24024638257319045,c2,Progressive,0.10375135369018632,True
3,0,1,1000,5,1.5,83.8,c3,c3,c3,c3,c3,"{'c2': 1267, 'c3': 2930, 'c0': 536, 'c4': 1842, 'c1': 1805}",0.7838972359976532,0.7838972359976532,0.7838972359976532,0.7838972359976532,0.7838972359976532,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.24024638257319045,c0,Progressive,0.16349607131540586,True
3,0,1,1000,5,1.5,83.8,c3,c3,c3,c3,c3,"{'c2': 1267, 'c3': 2930, 'c0': 536, 'c4': 1842, 'c1': 1805}",0.7838972359976532,0.7838972359976532,0.7838972359976532,0.7838972359976532,0.7838972359976532,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.14976796922839905,0.24024638257319045,c3,Populist,0.6647162882298403,True
4,0,1,1000,5,2.0,84.2,c0,c0,c0,c0,c0,"{'c0': 2564, 'c4': 1012, 'c3': 1163, 'c1': 2038, 'c2': 1643}",0.7517334279558494,0.7517334279558494,0.7517334279558494,0.7517334279558494,0.7517334279558494,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.31952628151734785,c3,Progressive,0.019365996546959564,True
4,0,1,1000,5,2.0,84.2,c0,c0,c0,c0,c0,"{'c0': 2564, 'c4': 1012, 'c3': 1163, 'c1': 2038, 'c2': 1643}",0.7517334279558494,0.7517334279558494,0.7517334279558494,0.7517334279558494,0.7517334279558494,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.31952628151734785,c0,Liberal,0.19902926428016676,True
4,0,1,1000,5,2.0,84.2,c0,c0,c0,c0,c0,"{'c0': 2564, 'c4': 1012, 'c3': 1163, 'c1': 2038, 'c2': 1643}",0.7517334279558494,0.7517334279558494,0.7517334279558494,0.7517334279558494,0.7517334279558494,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.31952628151734785,c2,Progressive,0.1173405568579426,True
4,0,1,1000,5,2.0,84.2,c0,c0,c0,c0,c0,"{'c0': 2564, 'c4': 1012, 'c3': 1163, 'c1': 2038, 'c2': 1643}",0.7517334279558494,0.7517334279558494,0.7517334279558494,0.7517334279558494,0.7517334279558494,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.31952628151734785,c4,Populist,0.44734005245822295,True
4,0,1,1000,5,2.0,84.2,c0,c0,c0,c0,c0,"{'c0': 2564, 'c4': 1012, 'c3': 1163, 'c1': 2038, 'c2': 1643}",0.7517334279558494,0.7517334279558494,0.7517334279558494,0.7517334279558494,0.7517334279558494,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.22159129294452187,0.31952628151734785,c1,Populist,0.41889393324739876,True
5,1,1,1000,5,0.0,85.7,c1,c1,c1,c1,c1,"{'c4': 2480, 'c2': 623, 'c1': 2629, 'c3': 1271, 'c0': 1567}",0.7497159913975756,0.7497159913975756,0.7497159913975756,0.7497159913975756,0.7497159913975756,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.0,c1,Liberal,0.1642213439893551,False
5,1,1,1000,5,0.0,85.7,c1,c1,c1,c1,c1,"{'c4': 2480, 'c2': 623, 'c1': 2629, 'c3': 1271, 'c0': 1567}",0.7497159913975756,0.7497159913975756,0.7497159913975756,0.7497159913975756,0.7497159913975756,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.0,c0,Progressive,0.18824288159997765,False
5,1,1,1000,5,0.0,85.7,c1,c1,c1,c1,c1,"{'c4': 2480, 'c2': 623, 'c1': 2629, 'c3': 1271, 'c0': 1567}",0.7497159913975756,0.7497159913975756,0.7497159913975756,0.7497159913975756,0.7497159913975756,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.0,c4,Populist,0.6052697470206589,False
5,1,1,1000,5,0.0,85.7,c1,c1,c1,c1,c1,"{'c4': 2480, 'c2': 623, 'c1': 2629, 'c3': 1271, 'c0': 1567}",0.7497159913975756,0.7497159913975756,0.7497159913975756,0.7497159913975756,0.7497159913975756,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.0,c3,Conservative,0.6955691829542897,False
5,1,1,1000,5,0.0,85.7,c1,c1,c1,c1,c1,"{'c4': 2480, 'c2': 623, 'c1': 2629, 'c3': 1271, 'c0': 1567}",0.7497159913975756,0.7497159913975756,0.7497159913975756,0.7497159913975756,0.7497159913975756,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.21317706894459704,0.0,c2,Progressive,0.06241062201916965,False
6,1,1,1000,5,0.5,83.7,c3,c3,c3,c3,c3,"{'c1': 1075, 'c3': 2667, 'c2': 1955, 'c0': 2221, 'c4': 452}",0.7571976535313591,0.7571976535313591,0.7571976535313591,0.7571976535313591,0.7571976535313591,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.08149426262946827,c4,Progressive,0.1083900492801845,True
6,1,1,1000,5,0.5,83.7,c3,c3,c3,c3,c3,"{'c1': 1075, 'c3': 2667, 'c2': 1955, 'c0': 2221, 'c4': 452}",0.7571976535313591,0.7571976535313591,0.7571976535313591,0.7571976535313591,0.7571976535313591,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.08149426262946827,c3,Liberal,0.12229839260046878,True
6,1,1,1000,5,0.5,83.7,c3,c3,c3,c3,c3,"{'c1': 1075, 'c3': 2667, 'c2': 1955, 'c0': 2221, 'c4': 452}",0.7571976535313591,0.7571976535313591,0.7571976535313591,0.7571976535313591,0.7571976535313591,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.08149426262946827,c1,Progressive,0.09659721243239759,True
6,1,1,1000,5,0.5,83.7,c3,c3,c3,c3,c3,"{'c1': 1075, 'c3': 2667, 'c2': 1955, 'c0': 2221, 'c4': 452}",0.7571976535313591,0.7571976535313591,0.7571976535313591,0.7571976535313591,0.7571976535313591,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.08149426262946827,c2,Progressive,0.19997476908810488,True
6,1,1,1000,5,0.5,83.7,c3,c3,c3,c3,c3,"{'c1': 1075, 'c3': 2667, 'c2': 1955, 'c0': 2221, 'c4': 452}",0.7571976535313591,0.7571976535313591,0.7571976535313591,0.7571976535313591,0.7571976535313591,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.20213813897212785,0.08149426262946827,c0,Populist,0.596162443667609,True
7,1,1,1000,5,1.0,82.89999999999999,c4,c4,c4,c4,c4,"{'c0': 1097, 'c2': 1951, 'c4': 2439, 'c3': 1351, 'c1': 1452}",0.7674877218626908,0.7674877218626908,0.7674877218626908,0.7674877218626908,0.7674877218626908,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.16351231596502194,c1,Populist,0.7548108237113687,True
7,1,1,1000,5,1.0,82.89999999999999,c4,c4,c4,c4,c4,"{'c0': 1097, 'c2': 1951, 'c4': 2439, 'c3': 1351, 'c1': 1452}",0.7674877218626908,0.7674877218626908,0.7674877218626908,0.7674877218626908,0.7674877218626908,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.16351231596502194,c3,Progressive,0.19052742372220766,True
7,1,1,1000,5,1.0,82.89999999999999,c4,c4,c4,c4,c4,"{'c0': 1097, 'c2': 1951, 'c4': 2439, 'c3': 1351, 'c1': 1452}",0.7674877218626908,0.7674877218626908,0.7674877218626908,0.7674877218626908,0.7674877218626908,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.16351231596502194,c4,Liberal,0.008947754726634605,True
7,1,1,1000,5,1.0,82.89999999999999,c4,c4,c4,c4,c4,"{'c0': 1097, 'c2': 1951, 'c4': 2439, 'c3': 1351, 'c1': 1452}",0.7674877218626908,0.7674877218626908,0.7674877218626908,0.7674877218626908,0.7674877218626908,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.16351231596502194,c0,Populist,0.4159129722866233,True
7,1,1,1000,5,1.0,82.89999999999999,c4,c4,c4,c4,c4,"{'c0': 1097, 'c2': 1951, 'c4': 2439, 'c3': 1351, 'c1': 1452}",0.7674877218626908,0.7674877218626908,0.7674877218626908,0.7674877218626908,0.7674877218626908,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.18118158726825867,0.16351231596502194,c2,Conservative,0.576306426391588,True
8,1,1,1000,5,1.5,82.19999999999999,c3,c3,c3,c3,c3,"{'c1': 1057, 'c0': 2123, 'c2': 1525, 'c4': 1063, 'c3': 2452}",0.7308392724619593,0.7308392724619593,0.7308392724619593,0.7308392724619593,0.7308392724619593,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.2498206286099359,c4,Conservative,0.7063521184526713,True
8,1,1,1000,5,1.5,82.19999999999999,c3,c3,c3,c3,c3,"{'c1': 1057, 'c0': 2123, 'c2': 1525, 'c4': 1063, 'c3': 2452}",0.7308392724619593,0.7308392724619593,0.7308392724619593,0.7308392724619593,0.7308392724619593,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.2498206286099359,c2,Progressive,0.12483648765538663,True
8,1,1,1000,5,1.5,82.19999999999999,c3,c3,c3,c3,c3,"{'c1': 1057, 'c0': 2123, 'c2': 1525, 'c4': 1063, 'c3': 2452}",0.7308392724619593,0.7308392724619593,0.7308392724619593,0.7308392724619593,0.7308392724619593,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.2498206286099359,c3,Liberal,0.07231632837524718,True
8,1,1,1000,5,1.5,82.19999999999999,c3,c3,c3,c3,c3,"{'c1': 1057, 'c0': 2123, 'c2': 1525, 'c4': 1063, 'c3': 2452}",0.7308392724619593,0.7308392724619593,0.7308392724619593,0.7308392724619593,0.7308392724619593,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.2498206286099359,c1,Progressive,0.15800754247193563,True
8,1,1,1000,5,1.5,82.19999999999999,c3,c3,c3,c3,c3,"{'c1': 1057, 'c0': 2123, 'c2': 1525, 'c4': 1063, 'c3': 2452}",0.7308392724619593,0.7308392724619593,0.7308392724619593,0.7308392724619593,0.7308392724619593,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.24755406084461518,0.2498206286099359,c0,Liberal,0.09828874321521469,True
9,1,1,1000,5,2.0,84.1,c0,c0,c0,c0,c0,"{'c4': 937, 'c2': 983, 'c0': 2715, 'c1': 2221, 'c3': 1554}",0.7434700314115614,0.7434700314115614,0.7434700314115614,0.7434700314115614,0.7434700314115614,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.3271656582184341,c0,Conservative,0.5409890068798845,True
9,1,1,1000,5,2.0,84.1,c0,c0,c0,c0,c0,"{'c4': 937, 'c2': 983, 'c0': 2715, 'c1': 2221, 'c3': 1554}",0.7434700314115614,0.7434700314115614,0.7434700314115614,0.7434700314115614,0.7434700314115614,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.3271656582184341,c1,Populist,0.771318452117559,True
9,1,1,1000,5,2.0,84.1,c0,c0,c0,c0,c0,"{'c4': 937, 'c2': 983, 'c0': 2715, 'c1': 2221, 'c3': 1554}",0.7434700314115614,0.7434700314115614,0.7434700314115614,0.7434700314115614,0.7434700314115614,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.3271656582184341,c2,Conservative,0.5074232534698024,True
9,1,1,1000,5,2.0,84.1,c0,c0,c0,c0,c0,"{'c4': 937, 'c2': 983, 'c0': 2715, 'c1': 2221, 'c3': 1554}",0.7434700314115614,0.7434700314115614,0.7434700314115614,0.7434700314115614,0.7434700314115614,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.3271656582184341,c4,Conservative,0.512270559257876,True
9,1,1,1000,5,2.0,84.1,c0,c0,c0,c0,c0,"{'c4': 937, 'c2': 983, 'c0': 2715, 'c1': 2221, 'c3': 1554}",0.7434700314115614,0.7434700314115614,0.7434700314115614,0.7434700314115614,0.7434700314115614,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.21586831419131455,0.3271656582184341,c3,Progressive,0.004695241119210137,True
10,2,1,1000,5,0.0,81.2,c2,c2,c2,c2,c2,"{'c1': 1199, 'c2': 2464, 'c0': 1105, 'c4': 2196, 'c3': 1156}",0.7235467905318688,0.7235467905318688,0.7235467905318688,0.7235467905318688,0.7235467905318688,0.256447730320467,0.256447730320467,0.256447730320467,0.256447730320467,0.256447730320467,0.0,c3,Conservative,0.5568346424003292,False
10,2,1,1000,5,0.0,81.2,c2,c2,c2,c2,c2,"{'c1': 1199, 'c2': 2464, 'c0': 1105, 'c4': 2196, 'c3': 1156}",0.7235467905318688,0.7235467905318688,0.7235467905318688,0.7235467905318688,0.7235467905318688,0.256447730320467,0.256447730320467,0.256447730320467,0.256447730320467,0.256447730320467,0.0,c4,Populist,0.6052722397896506,False
10,2,1,1000,5,0.0,81.2,c2,c2,c2,c2,c2,"{'c1': 1199, 'c2': 2464, 'c0': 1105, 'c4': 2196, 'c3': 1156}",0.7235467905318688,0.7235467905318688,0.7235467905318688,0.7235467905318688,0.7235467905318688,0.256447730320467,0.256447730320467,0.256447730320467,0.256447730320467,0.256447730320467,0.0,c0,Progressive,0.029395336666306074,False
10,2,1,1000,5,0.0,81.2,c2,c2,c2,c2,c2,"{'c1': 1199, 'c2': 2464, 'c0': 1105, 'c4': 2196, 'c3': 1156}",0.7235467905318688,0.7235467905318688,0.7235467905318688,0.7235467905318688,0.7235467905318688,0.256447730320467,0.256447730320467,0.256447730320467,0.256447730320467,0.256447730320467,0.0,c1,Conservative,0.587728345255703,False
10,2,1,1000,5,0.0,81.2,c2,c2,c2,c2,c2,"{'c1': 1199, 'c2': 2464, 'c0': 1105, 'c4': 2196, 'c3': 1156}",0.7235467905318688,0.7235467905318688,0.7235467905318688,0.7235467905318688,0.7235467905318688,0.256447730320467,0.256447730320467,0.256447730320467,0.256447730320467,0.256447730320467,0.0,c2,Populist,0.4973839178240629,False
11,2,1,1000,5,0.5,85.3,c0,c0,c0,c3,c0,"{'c1': 1575, 'c0': 2082, 'c3': 2124, 'c2': 1293, 'c4': 1456}",0.7348775978590278,0.7348775978590278,0.7348775978590278,0.7337059450375877,0.7348775978590278,0.23808696085974126,0.23808696085974126,0.23808696085974126,0.2393166336401635,0.23808696085974126,0.08245258004690467,c2,Conservative,0.6164531649799236,True
11,2,1,1000,5,0.5,85.3,c0,c0,c0,c3,c0,"{'c1': 1575, 'c0': 2082, 'c3': 2124, 'c2': 1293, 'c4': 1456}",0.7348775978590278,0.7348775978590278,0.7348775978590278,0.7337059450375877,0.7348775978590278,0.23808696085974126,0.23808696085974126,0.23808696085974126,0.2393166336401635,0.23808696085974126,0.08245258004690467,c1,Liberal,0.17158721051847572,True
11,2,1,1000,5,0.5,85.3,c0,c0,c0,c3,c0,"{'c1': 1575, 'c0': 2082, 'c3': 2124, 'c2': 1293, 'c4': 1456}",0.7348775978590278,0.7348775978590278,0.7348775978590278,0.7337059450375877,0.7348775978590278,0.23808696085974126,0.23808696085974126,0.23808696085974126,0.2393166336401635,0.23808696085974126,0.08245258004690467,c4,Populist,0.45061347596541834,True
11,2,1,1000,5,0.5,85.3,c0,c0,c0,c3,c0,"{'c1': 1575, 'c0': 2082, 'c3': 2124, 'c2': 1293, 'c4': 1456}",0.7348775978590278,0.7348775978590278,0.7348775978590278,0.7337059450375877,0.7348775978590278,0.23808696085974126,0.23808696085974126,0.23808696085974126,0.2393166336401635,0.23808696085974126,0.08245258004690467,c3,Populist,0.5692953110949783,True
11,2,1,1000,5,0.5,85.3,c0,c0,c0,c3,c0,"{'c1': 1575, 'c0': 2082, 'c3': 2124, 'c2': 1293, 'c4': 1456}",0.7348775978590278,0.7348775978590278,0.7348775978590278,0.7337059450375877,0.7348775978590278,0.23808696085974126,0.23808696085974126,0.23808696085974126,0.2393166336401635,0.23808696085974126,0.08245258004690467,c0,Liberal,0.1736205803804965,True
12,2,1,1000,5,1.0,83.3,c2,c2,c2,c2,c2,"{'c2': 2474, 'c0': 1979, 'c1': 576, 'c3': 1268, 'c4': 2033}",0.7585199058193605,0.7585199058193605,0.7585199058193605,0.7585199058193605,0.7585199058193605,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.15914487300762034,c3,Conservative,0.5552048172458729,True
12,2,1,1000,5,1.0,83.3,c2,c2,c2,c2,c2,"{'c2': 2474, 'c0': 1979, 'c1': 576, 'c3': 1268, 'c4': 2033}",0.7585199058193605,0.7585199058193605,0.7585199058193605,0.7585199058193605,0.7585199058193605,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.15914487300762034,c2,Liberal,0.13894325530657528,True
12,2,1,1000,5,1.0,83.3,c2,c2,c2,c2,c2,"{'c2': 2474, 'c0': 1979, 'c1': 576, 'c3': 1268, 'c4': 2033}",0.7585199058193605,0.7585199058193605,0.7585199058193605,0.7585199058193605,0.7585199058193605,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.15914487300762034,c4,Populist,0.6789785302503915,True
12,2,1,1000,5,1.0,83.3,c2,c2,c2,c2,c2,"{'c2': 2474, 'c0': 1979, 'c1': 576, 'c3': 1268, 'c4': 2033}",0.7585199058193605,0.7585199058193605,0.7585199058193605,0.7585199058193605,0.7585199058193605,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.15914487300762034,c0,Liberal,0.03856279744801203,True
12,2,1,1000,5,1.0,83.3,c2,c2,c2,c2,c2,"{'c2': 2474, 'c0': 1979, 'c1': 576, 'c3': 1268, 'c4': 2033}",0.7585199058193605,0.7585199058193605,0.7585199058193605,0.7585199058193605,0.7585199058193605,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.2074820026988051,0.15914487300762034,c1,Progressive,0.02176131373433983,True
13,2,1,1000,5,1.5,84.2,c1,c2,c2,c2,c2,"{'c0': 390, 'c1': 1797, 'c4': 1759, 'c2': 2413, 'c3': 2061}",0.7020826880177101,0.7154080708906068,0.7154080708906068,0.7154080708906068,0.7154080708906068,0.2893203067195904,0.2653384216088613,0.2653384216088613,0.2653384216088613,0.2653384216088613,0.24768657389634965,c2,Conservative,0.45508117105008306,True
13,2,1,1000,5,1.5,84.2,c1,c2,c2,c2,c2,"{'c0': 390, 'c1': 1797, 'c4': 1759, 'c2': 2413, 'c3': 2061}",0.7020826880177101,0.7154080708906068,0.7154080708906068,0.7154080708906068,0.7154080708906068,0.2893203067195904,0.2653384216088613,0.2653384216088613,0.2653384216088613,0.2653384216088613,0.24768657389634965,c0,Conservative,0.42568941119189563,True
13,2,1,1000,5,1.5,84.2,c1,c2,c2,c2,c2,"{'c0': 390, 'c1': 1797, 'c4': 1759, 'c2': 2413, 'c3': 2061}",0.7020826880177101,0.7154080708906068,0.7154080708906068,0.7154080708906068,0.7154080708906068,0.2893203067195904,0.2653384216088613,0.2653384216088613,0.2653384216088613,0.2653384216088613,0.24768657389634965,c3,Conservative,0.4945454659908035,True
