RunId,iteration,Step,num_voters,num_candidates,influences,Turnout Percentage,Plurality Winner,IRV Winner,Approval Winner,Borda Winner,Condorcet Winner,Borda Scores,Plurality Satisfaction,IRV Satisfaction,Approval Satisfaction,Borda Satisfaction,Condorcet Satisfaction,Plurality Distance,IRV Distance,Approval Distance,Borda Distance,Condorcet Distance,Avg Vote Buying Susceptibility,Avg Popularity Influence,Avg Dynasty Preference,AgentID,Candidate Type,Candidate Dynasty,Candidate Popularity,Candidate Propensity,Candidate Engaged in Vote Buying
2,0,1,1000,5,1.0,84.39999999999999,c0,c4,c4,c4,c4,"{'c0': 2491, 'c3': 851, 'c2': 677, 'c4': 2500, 'c1': 1921}",0.7732856508934423,0.7386415055540504,0.7386415055540504,0.7386415055540504,0.7386415055540504,0.15595804604932462,0.22762224213926915,0.22762224213926915,0.22762224213926915,0.22762224213926915,0.1621581546424262,0.12538214342477047,0.08794560336721549,c0,Conservative,True,0.22052000201018163,0.6106851792451486,True
2,0,1,1000,5,1.0,84.39999999999999,c0,c4,c4,c4,c4,"{'c0': 2491, 'c3': 851, 'c2': 677, 'c4': 2500, 'c1': 1921}",0.7732856508934423,0.7386415055540504,0.7386415055540504,0.7386415055540504,0.7386415055540504,0.15595804604932462,0.22762224213926915,0.22762224213926915,0.22762224213926915,0.22762224213926915,0.1621581546424262,0.12538214342477047,0.08794560336721549,c2,Populist,False,0.41609409083553994,0.5558997976534124,True
2,0,1,1000,5,1.0,84.39999999999999,c0,c4,c4,c4,c4,"{'c0': 2491, 'c3': 851, 'c2': 677, 'c4': 2500, 'c1': 1921}",0.7732856508934423,0.7386415055540504,0.7386415055540504,0.7386415055540504,0.7386415055540504,0.15595804604932462,0.22762224213926915,0.22762224213926915,0.22762224213926915,0.22762224213926915,0.1621581546424262,0.12538214342477047,0.08794560336721549,c3,Conservative,True,-0.3629646583452203,0.5232795620821231,True
2,0,1,1000,5,1.0,84.39999999999999,c0,c4,c4,c4,c4,"{'c0': 2491, 'c3': 851, 'c2': 677, 'c4': 2500, 'c1': 1921}",0.7732856508934423,0.7386415055540504,0.7386415055540504,0.7386415055540504,0.7386415055540504,0.15595804604932462,0.22762224213926915,0.22762224213926915,0.22762224213926915,0.22762224213926915,0.1621581546424262,0.12538214342477047,0.08794560336721549,c1,Progressive,True,0.725481481289183,0.009844504153947687,True
2,0,1,1000,5,1.0,84.39999999999999,c0,c4,c4,c4,c4,"{'c0': 2491, 'c3': 851, 'c2': 677, 'c4': 2500, 'c1': 1921}",0.7732856508934423,0.7386415055540504,0.7386415055540504,0.7386415055540504,0.7386415055540504,0.15595804604932462,0.22762224213926915,0.22762224213926915,0.22762224213926915,0.22762224213926915,0.1621581546424262,0.12538214342477047,0.08794560336721549,c4,Progressive,True,0.6224984492256866,0.16994427880976826,True
3,0,1,1000,5,1.5,82.8,c2,c2,c1,c2,c2,"{'c4': 785, 'c0': 1380, 'c1': 1952, 'c3': 1634, 'c2': 2529}",0.7723455563093409,0.7723455563093409,0.7375812460972525,0.7723455563093409,0.7723455563093409,0.16971467214478214,0.16971467214478214,0.23002115213269209,0.16971467214478214,0.16971467214478214,0.24349606910643387,0.18579879548901812,0.12071211936408549,c3,Progressive,True,0.5524082404695918,0.11211585818526715,True
3,0,1,1000,5,1.5,82.8,c2,c2,c1,c2,c2,"{'c4': 785, 'c0': 1380, 'c1': 1952, 'c3': 1634, 'c2': 2529}",0.7723455563093409,0.7723455563093409,0.7375812460972525,0.7723455563093409,0.7723455563093409,0.16971467214478214,0.16971467214478214,0.23002115213269209,0.16971467214478214,0.16971467214478214,0.24349606910643387,0.18579879548901812,0.12071211936408549,c2,Liberal,True,0.6092583719751103,0.05719728314864836,True
3,0,1,1000,5,1.5,82.8,c2,c2,c1,c2,c2,"{'c4': 785, 'c0': 1380, 'c1': 1952, 'c3': 1634, 'c2': 2529}",0.7723455563093409,0.7723455563093409,0.7375812460972525,0.7723455563093409,0.7723455563093409,0.16971467214478214,0.16971467214478214,0.23002115213269209,0.16971467214478214,0.16971467214478214,0.24349606910643387,0.18579879548901812,0.12071211936408549,c4,Progressive,True,0.2128741139682655,0.0528695143645026,True
3,0,1,1000,5,1.5,82.8,c2,c2,c1,c2,c2,"{'c4': 785, 'c0': 1380, 'c1': 1952, 'c3': 1634, 'c2': 2529}",0.7723455563093409,0.7723455563093409,0.7375812460972525,0.7723455563093409,0.7723455563093409,0.16971467214478214,0.16971467214478214,0.23002115213269209,0.16971467214478214,0.16971467214478214,0.24349606910643387,0.18579879548901812,0.12071211936408549,c1,Conservative,False,0.5172064864787043,0.6862475639556276,True
3,0,1,1000,5,1.5,82.8,c2,c2,c1,c2,c2,"{'c4': 785, 'c0': 1380, 'c1': 1952, 'c3': 1634, 'c2': 2529}",0.7723455563093409,0.7723455563093409,0.7375812460972525,0.7723455563093409,0.7723455563093409,0.16971467214478214,0.16971467214478214,0.23002115213269209,0.16971467214478214,0.16971467214478214,0.24349606910643387,0.18579879548901812,0.12071211936408549,c0,Populist,False,0.9192221511357668,0.5716125679827941,True
4,0,1,1000,5,2.0,83.7,c1,c1,c1,c1,c1,"{'c0': 872, 'c4': 2099, 'c1': 2496, 'c3': 2444, 'c2': 459}",0.6765076885218179,0.6765076885218179,0.6765076885218179,0.6765076885218179,0.6765076885218179,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.32370946741858814,0.24474607624386616,0.1672137527587206,c4,Liberal,False,0.42990832314719785,0.04911317286362123,True
4,0,1,1000,5,2.0,83.7,c1,c1,c1,c1,c1,"{'c0': 872, 'c4': 2099, 'c1': 2496, 'c3': 2444, 'c2': 459}",0.6765076885218179,0.6765076885218179,0.6765076885218179,0.6765076885218179,0.6765076885218179,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.32370946741858814,0.24474607624386616,0.1672137527587206,c2,Populist,False,-0.05702474272113944,0.49476158840418993,True
4,0,1,1000,5,2.0,83.7,c1,c1,c1,c1,c1,"{'c0': 872, 'c4': 2099, 'c1': 2496, 'c3': 2444, 'c2': 459}",0.6765076885218179,0.6765076885218179,0.6765076885218179,0.6765076885218179,0.6765076885218179,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.32370946741858814,0.24474607624386616,0.1672137527587206,c1,Progressive,False,0.9816686941319235,0.1194326899029423,True
4,0,1,1000,5,2.0,83.7,c1,c1,c1,c1,c1,"{'c0': 872, 'c4': 2099, 'c1': 2496, 'c3': 2444, 'c2': 459}",0.6765076885218179,0.6765076885218179,0.6765076885218179,0.6765076885218179,0.6765076885218179,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.32370946741858814,0.24474607624386616,0.1672137527587206,c3,Populist,True,0.8385689872412998,0.6317170241214844,True
4,0,1,1000,5,2.0,83.7,c1,c1,c1,c1,c1,"{'c0': 872, 'c4': 2099, 'c1': 2496, 'c3': 2444, 'c2': 459}",0.6765076885218179,0.6765076885218179,0.6765076885218179,0.6765076885218179,0.6765076885218179,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.3280084106083966,0.32370946741858814,0.24474607624386616,0.1672137527587206,c0,Liberal,True,-0.2441173967342778,0.1473713063847026,True
5,1,1,1000,5,0.0,85.6,c4,c4,c4,c0,c4,"{'c0': 2606, 'c2': 1953, 'c4': 2570, 'c1': 826, 'c3': 605}",0.7626439406638738,0.7626439406638738,0.7626439406638738,0.757463879372589,0.7626439406638738,0.1932960238777695,0.1932960238777695,0.1932960238777695,0.19226816157558427,0.1932960238777695,0.0,0.0,0.0,c4,Liberal,True,0.4981603411349582,0.07182728393517046,False
5,1,1,1000,5,0.0,85.6,c4,c4,c4,c0,c4,"{'c0': 2606, 'c2': 1953, 'c4': 2570, 'c1': 826, 'c3': 605}",0.7626439406638738,0.7626439406638738,0.7626439406638738,0.757463879372589,0.7626439406638738,0.1932960238777695,0.1932960238777695,0.1932960238777695,0.19226816157558427,0.1932960238777695,0.0,0.0,0.0,c3,Progressive,False,0.8292546908613163,0.09769036289868416,False
5,1,1,1000,5,0.0,85.6,c4,c4,c4,c0,c4,"{'c0': 2606, 'c2': 1953, 'c4': 2570, 'c1': 826, 'c3': 605}",0.7626439406638738,0.7626439406638738,0.7626439406638738,0.757463879372589,0.7626439406638738,0.1932960238777695,0.1932960238777695,0.1932960238777695,0.19226816157558427,0.1932960238777695,0.0,0.0,0.0,c1,Populist,True,0.9024564164016153,0.5318767717199889,False
5,1,1,1000,5,0.0,85.6,c4,c4,c4,c0,c4,"{'c0': 2606, 'c2': 1953, 'c4': 2570, 'c1': 826, 'c3': 605}",0.7626439406638738,0.7626439406638738,0.7626439406638738,0.757463879372589,0.7626439406638738,0.1932960238777695,0.1932960238777695,0.1932960238777695,0.19226816157558427,0.1932960238777695,0.0,0.0,0.0,c2,Conservative,True,0.2811941426418747,0.6846227938266614,False
5,1,1,1000,5,0.0,85.6,c4,c4,c4,c0,c4,"{'c0': 2606, 'c2': 1953, 'c4': 2570, 'c1': 826, 'c3': 605}",0.7626439406638738,0.7626439406638738,0.7626439406638738,0.757463879372589,0.7626439406638738,0.1932960238777695,0.1932960238777695,0.1932960238777695,0.19226816157558427,0.1932960238777695,0.0,0.0,0.0,c0,Liberal,True,0.3715137989852606,0.11854277021225526,False
6,1,1,1000,5,0.5,84.89999999999999,c2,c3,c3,c3,c3,"{'c4': 2111, 'c3': 2395, 'c2': 1835, 'c1': 850, 'c0': 1299}",0.7026593709617549,0.7208919464778707,0.7208919464778707,0.7208919464778707,0.7208919464778707,0.28573982227978795,0.25538518021149603,0.25538518021149603,0.25538518021149603,0.25538518021149603,0.0799895008595623,0.06305074358233374,0.03477118533201101,c0,Populist,True,0.19371407077102276,0.7761066741319882,True
6,1,1,1000,5,0.5,84.89999999999999,c2,c3,c3,c3,c3,"{'c4': 2111, 'c3': 2395, 'c2': 1835, 'c1': 850, 'c0': 1299}",0.7026593709617549,0.7208919464778707,0.7208919464778707,0.7208919464778707,0.7208919464778707,0.28573982227978795,0.25538518021149603,0.25538518021149603,0.25538518021149603,0.25538518021149603,0.0799895008595623,0.06305074358233374,0.03477118533201101,c1,Populist,False,0.12233377210903473,0.473935115204057,True
6,1,1,1000,5,0.5,84.89999999999999,c2,c3,c3,c3,c3,"{'c4': 2111, 'c3': 2395, 'c2': 1835, 'c1': 850, 'c0': 1299}",0.7026593709617549,0.7208919464778707,0.7208919464778707,0.7208919464778707,0.7208919464778707,0.28573982227978795,0.25538518021149603,0.25538518021149603,0.25538518021149603,0.25538518021149603,0.0799895008595623,0.06305074358233374,0.03477118533201101,c2,Progressive,True,0.06448413352825888,0.13627477633092905,True
6,1,1,1000,5,0.5,84.89999999999999,c2,c3,c3,c3,c3,"{'c4': 2111, 'c3': 2395, 'c2': 1835, 'c1': 850, 'c0': 1299}",0.7026593709617549,0.7208919464778707,0.7208919464778707,0.7208919464778707,0.7208919464778707,0.28573982227978795,0.25538518021149603,0.25538518021149603,0.25538518021149603,0.25538518021149603,0.0799895008595623,0.06305074358233374,0.03477118533201101,c4,Populist,True,0.7710852305458629,0.4347383672286995,True
6,1,1,1000,5,0.5,84.89999999999999,c2,c3,c3,c3,c3,"{'c4': 2111, 'c3': 2395, 'c2': 1835, 'c1': 850, 'c0': 1299}",0.7026593709617549,0.7208919464778707,0.7208919464778707,0.7208919464778707,0.7208919464778707,0.28573982227978795,0.25538518021149603,0.25538518021149603,0.25538518021149603,0.25538518021149603,0.0799895008595623,0.06305074358233374,0.03477118533201101,c3,Conservative,True,0.027800696614602716,0.6156955558014308,True
7,1,1,1000,5,1.0,83.6,c0,c0,c0,c0,c0,"{'c0': 2761, 'c4': 1820, 'c3': 1767, 'c2': 697, 'c1': 1315}",0.7555986571281136,0.7555986571281136,0.7555986571281136,0.7555986571281136,0.7555986571281136,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.1636484894552508,0.1243641288826297,0.10327935239325714,c4,Conservative,False,0.05924001779014065,0.542239777526451,True
7,1,1,1000,5,1.0,83.6,c0,c0,c0,c0,c0,"{'c0': 2761, 'c4': 1820, 'c3': 1767, 'c2': 697, 'c1': 1315}",0.7555986571281136,0.7555986571281136,0.7555986571281136,0.7555986571281136,0.7555986571281136,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.1636484894552508,0.1243641288826297,0.10327935239325714,c0,Liberal,True,0.5007755497217063,0.17350340970323336,True
7,1,1,1000,5,1.0,83.6,c0,c0,c0,c0,c0,"{'c0': 2761, 'c4': 1820, 'c3': 1767, 'c2': 697, 'c1': 1315}",0.7555986571281136,0.7555986571281136,0.7555986571281136,0.7555986571281136,0.7555986571281136,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.1636484894552508,0.1243641288826297,0.10327935239325714,c3,Populist,True,0.7481624181642086,0.5626090152720437,True
7,1,1,1000,5,1.0,83.6,c0,c0,c0,c0,c0,"{'c0': 2761, 'c4': 1820, 'c3': 1767, 'c2': 697, 'c1': 1315}",0.7555986571281136,0.7555986571281136,0.7555986571281136,0.7555986571281136,0.7555986571281136,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.1636484894552508,0.1243641288826297,0.10327935239325714,c2,Populist,False,0.6930151852024491,0.5038108258639947,True
7,1,1,1000,5,1.0,83.6,c0,c0,c0,c0,c0,"{'c0': 2761, 'c4': 1820, 'c3': 1767, 'c2': 697, 'c1': 1315}",0.7555986571281136,0.7555986571281136,0.7555986571281136,0.7555986571281136,0.7555986571281136,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.20216033788045057,0.1636484894552508,0.1243641288826297,0.10327935239325714,c1,Liberal,True,-0.2476426939444364,0.1508559196138544,True
8,1,1,1000,5,1.5,83.89999999999999,c3,c3,c3,c3,c3,"{'c0': 765, 'c4': 2674, 'c3': 2979, 'c1': 901, 'c2': 1071}",0.7729885388558206,0.7729885388558206,0.7729885388558206,0.7729885388558206,0.7729885388558206,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.24668124302450042,0.18764672943073363,0.1296402818258398,c1,Liberal,True,-0.25874829091861185,0.07357596853045956,True
8,1,1,1000,5,1.5,83.89999999999999,c3,c3,c3,c3,c3,"{'c0': 765, 'c4': 2674, 'c3': 2979, 'c1': 901, 'c2': 1071}",0.7729885388558206,0.7729885388558206,0.7729885388558206,0.7729885388558206,0.7729885388558206,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.24668124302450042,0.18764672943073363,0.1296402818258398,c0,Conservative,False,0.06128646662026527,0.5316797229012665,True
8,1,1,1000,5,1.5,83.89999999999999,c3,c3,c3,c3,c3,"{'c0': 765, 'c4': 2674, 'c3': 2979, 'c1': 901, 'c2': 1071}",0.7729885388558206,0.7729885388558206,0.7729885388558206,0.7729885388558206,0.7729885388558206,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.24668124302450042,0.18764672943073363,0.1296402818258398,c2,Populist,False,0.5966594786671628,0.4832198681142666,True
8,1,1,1000,5,1.5,83.89999999999999,c3,c3,c3,c3,c3,"{'c0': 765, 'c4': 2674, 'c3': 2979, 'c1': 901, 'c2': 1071}",0.7729885388558206,0.7729885388558206,0.7729885388558206,0.7729885388558206,0.7729885388558206,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.24668124302450042,0.18764672943073363,0.1296402818258398,c3,Liberal,False,0.9395066904528089,0.17002733856640034,True
8,1,1,1000,5,1.5,83.89999999999999,c3,c3,c3,c3,c3,"{'c0': 765, 'c4': 2674, 'c3': 2979, 'c1': 901, 'c2': 1071}",0.7729885388558206,0.7729885388558206,0.7729885388558206,0.7729885388558206,0.7729885388558206,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.1635534858115687,0.24668124302450042,0.18764672943073363,0.1296402818258398,c4,Liberal,True,0.5638056593044256,0.12852309727198985,True
9,1,1,1000,5,2.0,82.19999999999999,c3,c3,c1,c3,c3,"{'c3': 2435, 'c2': 2367, 'c4': 1633, 'c1': 776, 'c0': 1009}",0.7679676433321025,0.7679676433321025,0.7508956020182342,0.7679676433321025,0.7679676433321025,0.18113894850435935,0.18113894850435935,0.21422616500563108,0.18113894850435935,0.18113894850435935,0.3268890926506729,0.2489274016298324,0.1612495704511785,c1,Liberal,False,0.4343718410157402,0.19434110847199193,True
9,1,1,1000,5,2.0,82.19999999999999,c3,c3,c1,c3,c3,"{'c3': 2435, 'c2': 2367, 'c4': 1633, 'c1': 776, 'c0': 1009}",0.7679676433321025,0.7679676433321025,0.7508956020182342,0.7679676433321025,0.7679676433321025,0.18113894850435935,0.18113894850435935,0.21422616500563108,0.18113894850435935,0.18113894850435935,0.3268890926506729,0.2489274016298324,0.1612495704511785,c3,Liberal,True,0.757561199789279,0.19848161939316727,True
9,1,1,1000,5,2.0,82.19999999999999,c3,c3,c1,c3,c3,"{'c3': 2435, 'c2': 2367, 'c4': 1633, 'c1': 776, 'c0': 1009}",0.7679676433321025,0.7679676433321025,0.7508956020182342,0.7679676433321025,0.7679676433321025,0.18113894850435935,0.18113894850435935,0.21422616500563108,0.18113894850435935,0.18113894850435935,0.3268890926506729,0.2489274016298324,0.1612495704511785,c2,Liberal,False,0.8559064978615973,0.18659442958105044,True
9,1,1,1000,5,2.0,82.19999999999999,c3,c3,c1,c3,c3,"{'c3': 2435, 'c2': 2367, 'c4': 1633, 'c1': 776, 'c0': 1009}",0.7679676433321025,0.7679676433321025,0.7508956020182342,0.7679676433321025,0.7679676433321025,0.18113894850435935,0.18113894850435935,0.21422616500563108,0.18113894850435935,0.18113894850435935,0.3268890926506729,0.2489274016298324,0.1612495704511785,c0,Populist,True,0.7793495939286035,0.7167978444445207,True
9,1,1,1000,5,2.0,82.19999999999999,c3,c3,c1,c3,c3,"{'c3': 2435, 'c2': 2367, 'c4': 1633, 'c1': 776, 'c0': 1009}",0.7679676433321025,0.7679676433321025,0.7508956020182342,0.7679676433321025,0.7679676433321025,0.18113894850435935,0.18113894850435935,0.21422616500563108,0.18113894850435935,0.18113894850435935,0.3268890926506729,0.2489274016298324,0.1612495704511785,c4,Conservative,True,0.6591743694651011,0.6619960804383189,True
10,2,1,1000,5,0.0,83.6,c4,c4,c4,c4,c4,"{'c2': 1803, 'c4': 2464, 'c1': 1948, 'c0': 592, 'c3': 1553}",0.7623901472944613,0.7623901472944613,0.7623901472944613,0.7623901472944613,0.7623901472944613,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.0,0.0,0.0,c3,Liberal,True,0.5664310304336362,0.10227617013329943,False
10,2,1,1000,5,0.0,83.6,c4,c4,c4,c4,c4,"{'c2': 1803, 'c4': 2464, 'c1': 1948, 'c0': 592, 'c3': 1553}",0.7623901472944613,0.7623901472944613,0.7623901472944613,0.7623901472944613,0.7623901472944613,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.0,0.0,0.0,c1,Progressive,True,-0.05293219242579683,0.012226100778006056,False
10,2,1,1000,5,0.0,83.6,c4,c4,c4,c4,c4,"{'c2': 1803, 'c4': 2464, 'c1': 1948, 'c0': 592, 'c3': 1553}",0.7623901472944613,0.7623901472944613,0.7623901472944613,0.7623901472944613,0.7623901472944613,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.0,0.0,0.0,c4,Liberal,False,0.5043789427021201,0.1316464336821644,False
10,2,1,1000,5,0.0,83.6,c4,c4,c4,c4,c4,"{'c2': 1803, 'c4': 2464, 'c1': 1948, 'c0': 592, 'c3': 1553}",0.7623901472944613,0.7623901472944613,0.7623901472944613,0.7623901472944613,0.7623901472944613,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.0,0.0,0.0,c2,Progressive,True,0.6679609503829149,0.14071250831334248,False
10,2,1,1000,5,0.0,83.6,c4,c4,c4,c4,c4,"{'c2': 1803, 'c4': 2464, 'c1': 1948, 'c0': 592, 'c3': 1553}",0.7623901472944613,0.7623901472944613,0.7623901472944613,0.7623901472944613,0.7623901472944613,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.19206724854333979,0.0,0.0,0.0,c0,Populist,True,0.2779824154197923,0.6351707092983299,False
11,2,1,1000,5,0.5,82.6,c0,c0,c0,c0,c0,"{'c1': 2204, 'c3': 1639, 'c4': 501, 'c0': 3121, 'c2': 795}",0.7788254269321034,0.7788254269321034,0.7788254269321034,0.7788254269321034,0.7788254269321034,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.07960697629644511,0.062274689413962886,0.047068024938578985,c0,Liberal,True,0.6539977591313706,0.1952116203474628,True
11,2,1,1000,5,0.5,82.6,c0,c0,c0,c0,c0,"{'c1': 2204, 'c3': 1639, 'c4': 501, 'c0': 3121, 'c2': 795}",0.7788254269321034,0.7788254269321034,0.7788254269321034,0.7788254269321034,0.7788254269321034,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.07960697629644511,0.062274689413962886,0.047068024938578985,c1,Conservative,False,0.2152274131088654,0.4711428412015296,True
11,2,1,1000,5,0.5,82.6,c0,c0,c0,c0,c0,"{'c1': 2204, 'c3': 1639, 'c4': 501, 'c0': 3121, 'c2': 795}",0.7788254269321034,0.7788254269321034,0.7788254269321034,0.7788254269321034,0.7788254269321034,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.07960697629644511,0.062274689413962886,0.047068024938578985,c3,Populist,True,-0.10083149932709479,0.6741817668306587,True
11,2,1,1000,5,0.5,82.6,c0,c0,c0,c0,c0,"{'c1': 2204, 'c3': 1639, 'c4': 501, 'c0': 3121, 'c2': 795}",0.7788254269321034,0.7788254269321034,0.7788254269321034,0.7788254269321034,0.7788254269321034,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.07960697629644511,0.062274689413962886,0.047068024938578985,c2,Conservative,False,-0.013183075670411881,0.7845788724206028,True
11,2,1,1000,5,0.5,82.6,c0,c0,c0,c0,c0,"{'c1': 2204, 'c3': 1639, 'c4': 501, 'c0': 3121, 'c2': 795}",0.7788254269321034,0.7788254269321034,0.7788254269321034,0.7788254269321034,0.7788254269321034,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.14976710207220426,0.07960697629644511,0.062274689413962886,0.047068024938578985,c4,Populist,True,0.0481776684163735,0.7790666033934368,True
